"Format","PiBoSo CSV File"
"Venue","Victoria Circuit"
"Vehicle","Kawasaki Ninja 1000"
"User","D4rw1n"
"Data Source","GP Bikes"
"Comment",""
"Date","04/17/19"
"Time","12:33:53"
"Sample Rate","10"
"Duration","210.499"
"Segment","Session"
"Beacon Markers","14.918, 201.670"

"Time","Distance","Engine","CylHeadTemp","WaterTemp","Gear","Speed","LatAcc","LonAcc","Steer","Throttle","FrontBrake","RearBrake","Clutch","YawVel","PosX","PosY"
"s","m","rpm","C","C","","km/h","G","G","deg","%","%","%","%","deg/s","m","m"

"45.400","1043.174","6845","78.621643","77.479187","1","77.159873","0.076971","0.381773","-1.823611","53.725494","0.000000","2.883911","0.000000","8.360413","723.239807","-218.820236"
"45.500","1045.443","6946","78.713249","77.544128","1","78.364716","0.175274","0.340983","-2.444203","53.725494","0.000000","2.883911","0.000000","18.191952","723.888306","-216.758026"
"45.600","1047.759","7128","78.807884","77.610840","1","79.769257","-0.171123","0.440768","-0.699173","53.725494","0.000000","2.883911","0.000000","4.393802","724.604675","-214.685684"
"45.700","1050.125","7313","78.908279","77.679703","1","81.445633","-0.400780","0.371973","0.177146","53.725494","0.000000","2.883911","0.000000","-23.241280","725.349182","-212.573410"
"45.800","1052.515","7547","79.016418","77.751373","1","83.126569","-0.585112","0.432448","-0.329883","53.725494","0.000000","2.883911","0.000000","-19.604382","726.059326","-210.401260"
"45.900","1054.927","7764","79.133011","77.826912","1","84.465438","-0.592972","0.380716","0.017318","53.725494","0.000000","2.883911","0.000000","-21.815863","726.709412","-208.164825"
"46.001","1057.423","8077","79.264137","77.909027","1","85.853053","-0.694371","0.455505","-0.218425","53.725494","0.000000","2.883911","0.000000","-21.639311","727.293640","-205.826202"
"46.101","1059.917","8302","79.402985","77.995438","1","87.432035","-0.663714","0.456271","-0.405900","53.725494","0.000000","2.883911","0.000000","-19.267937","727.780457","-203.468338"
"46.201","1062.449","8495","79.537323","78.087181","1","88.774839","-0.653008","0.459872","-0.754765","51.372551","0.000000","2.883911","0.000000","-14.600123","728.180725","-201.056808"
"46.301","1065.022","8606","79.663170","78.181480","1","90.003914","-0.718541","0.423851","0.020564","51.372551","0.000000","2.883911","0.000000","-14.950229","728.496094","-198.593994"
"46.401","1067.640","8729","79.785057","78.277008","1","91.838521","-0.787742","0.474047","0.666229","50.588238","0.000000","2.883911","0.000000","-23.738712","728.715637","-196.078674"
"46.501","1070.308","8749","79.906151","78.373085","1","93.225964","-0.712403","0.466733","-0.416913","50.588238","0.000000","2.883911","0.000000","-18.640142","728.812317","-193.507263"
"46.601","1073.005","8679","80.021217","78.469109","1","93.874445","-0.586148","0.398372","-0.953193","50.588238","0.000000","2.883911","0.000000","-3.859048","728.781860","-190.908661"
"46.701","1075.733","8632","80.129456","78.563675","1","95.031402","-0.219847","0.355317","-1.474080","50.588238","0.000000","2.883911","0.000000","7.573536","728.660095","-188.286972"
"46.801","1078.505","8712","80.235054","78.656204","1","96.042714","0.065007","0.324768","-1.951197","50.588238","0.000000","2.883911","0.000000","15.020926","728.534241","-185.636627"
"46.901","1081.325","8879","80.345093","78.747597","1","97.646635","-0.255891","0.387004","-0.003577","50.588238","0.000000","2.883911","0.000000","-9.011230","728.455994","-182.950455"
"47.001","1084.204","8996","80.458687","78.838387","1","99.744695","-0.647749","0.402622","0.793155","50.588238","0.000000","2.883911","0.000000","-25.052912","728.367004","-180.210419"
"47.101","1087.140","9103","80.574165","78.929092","1","101.257121","-0.695016","0.381144","-0.502686","50.588238","0.000000","2.883911","0.000000","-22.142225","728.186218","-177.421753"
"47.201","1090.106","9125","80.688354","79.020256","1","101.833965","-0.460974","0.347493","-1.305351","50.588238","0.000000","2.883911","0.000000","-3.469220","727.888977","-174.615372"
"47.301","1093.093","9179","80.799843","79.111282","1","102.815559","-0.376986","0.363217","-0.074457","50.588238","0.000000","2.883911","0.000000","-1.265531","727.514832","-171.799454"
"47.401","1096.120","9247","80.910912","79.201668","1","104.357957","-0.294259","0.394391","-0.111380","50.588238","0.000000","2.883911","0.000000","-9.345241","727.095764","-168.953110"
"47.501","1099.188","9265","81.020035","79.291214","1","105.616859","-0.051983","0.341244","-1.169127","50.588238","0.000000","2.883911","0.000000","3.434962","726.640930","-166.070831"
"47.601","1102.244","9336","81.127510","79.379913","1","106.661007","0.183202","0.337518","-1.756878","50.588238","0.000000","2.883911","0.000000","11.517137","726.186584","-163.156830"
"47.701","1105.319","9462","81.235802","79.468025","1","107.778934","0.068222","0.287997","-1.285339","50.588238","0.000000","2.883911","0.000000","6.810647","725.773987","-160.206253"
"47.800","1108.411","9659","81.347046","79.556099","1","109.100226","-0.237077","0.313841","-0.486426","50.588238","0.000000","2.883911","0.000000","-11.990861","725.388306","-157.218887"
"47.900","1111.526","9884","81.463127","79.644760","1","110.544440","-0.536485","0.320038","-0.660518","50.588238","0.000000","2.883911","0.000000","-15.733368","724.968689","-154.197433"
"48.000","1114.668","10127","81.583641","79.734833","1","111.561218","-0.668188","0.271614","-0.638970","50.588238","0.000000","2.883911","0.000000","-17.936504","724.476807","-151.150803"
"48.100","1117.833","10403","81.709648","79.827042","1","112.750461","-0.668567","0.344450","-0.565546","50.588238","0.000000","2.883911","0.000000","-18.482164","723.891663","-148.090393"
"48.200","1121.023","10648","81.841705","79.921829","1","113.836981","-0.645527","0.355080","-0.930116","50.588238","0.000000","2.883911","0.000000","-16.203407","723.200928","-145.020065"
"48.300","1124.236","10835","81.979149","80.019669","1","114.798141","-0.648472","0.344819","-1.026273","50.588238","0.000000","2.883911","0.000000","-12.327865","722.404297","-141.945511"
"48.400","1127.473","10974","82.119888","80.120590","1","116.042294","-0.592940","0.422914","-0.817309","50.588238","0.000000","2.883911","0.000000","-10.357477","721.508179","-138.867844"
"48.500","1130.734","11159","82.261787","80.224190","1","117.170357","-0.658648","0.418135","-0.759632","50.588238","0.000000","2.883911","0.000000","-11.864608","720.516479","-135.786469"
"48.600","1134.023","11294","82.405525","80.330246","1","118.406099","-0.650806","0.389619","-0.744769","50.588238","0.000000","2.883911","0.000000","-11.286785","719.428284","-132.700836"
"48.700","1137.339","11439","82.548470","80.438293","1","119.679922","-0.624733","0.369366","-0.912940","47.200005","0.000000","2.883911","0.000000","-11.409010","718.243652","-129.614502"
"48.800","1140.659","10708","82.409775","80.525215","1","118.865959","-0.644625","-0.267875","-0.563395","20.000000","0.000000","2.883911","0.000000","-5.047096","716.969910","-126.552078"
"48.900","1143.968","9282","82.255402","80.564980","2","119.209914","-0.686807","-0.248091","0.024711","34.400002","0.000000","2.883911","0.000000","-9.875348","715.614319","-123.530174"
"49.000","1147.285","9773","82.367607","80.594254","2","120.426883","-0.660587","0.223807","-0.034459","50.588238","0.000000","2.883911","0.000000","-18.490238","714.167542","-120.533875"
"49.100","1150.624","9895","82.485779","80.637520","2","121.132507","-0.663131","0.287135","-1.093691","50.588238","0.000000","2.883911","0.000000","-14.289805","712.621033","-117.556725"
"49.200","1153.974","9913","82.594215","80.690514","2","121.578896","-0.629240","0.250805","-1.279086","50.588238","0.000000","2.883911","0.000000","-8.131185","710.977966","-114.611496"
"49.300","1157.338","9972","82.695007","80.749382","2","122.574573","-0.612160","0.278922","-0.720170","50.588238","0.000000","2.883911","0.000000","-7.172470","709.243530","-111.696838"
"49.400","1160.724","10077","82.791565","80.811661","2","123.636470","-0.664378","0.302098","-0.583244","50.588238","0.000000","2.883911","0.000000","-11.757035","707.416382","-108.804947"
"49.500","1164.137","10156","82.886353","80.876160","2","124.787659","-0.635542","0.318374","-0.694939","50.588238","0.000000","2.883911","0.000000","-12.281905","705.495117","-105.935280"
"49.601","1167.638","10292","82.981651","80.943535","2","125.924483","-0.631260","0.357619","-0.893986","50.588238","0.000000","2.883911","0.000000","-8.249188","703.441895","-103.039398"
"49.701","1171.095","10336","83.072708","81.010414","2","126.803293","-0.659997","0.258539","-0.645323","50.588238","0.000000","2.883911","0.000000","-11.980656","701.334473","-100.230209"
"49.801","1174.572","10456","83.164101","81.077766","2","127.883730","-0.630336","0.314661","-0.875925","50.588238","0.000000","2.883911","0.000000","-9.614535","699.135803","-97.458031"
"49.901","1178.071","10509","83.254776","81.145378","2","128.771082","-0.674533","0.239463","-0.938086","50.588238","0.000000","2.883911","0.000000","-10.104227","696.846741","-94.722572"
"50.001","1181.592","10594","83.346046","81.213142","2","130.094151","-0.626352","0.292884","-0.656458","50.588238","0.000000","2.883911","0.000000","-9.473226","694.468384","-92.023590"
"50.101","1185.137","10734","83.437340","81.280914","2","131.320102","-0.827119","0.404162","-0.109059","50.588238","0.000000","2.883911","0.000000","-15.987077","691.997498","-89.366829"
"50.201","1188.789","10687","83.527252","81.348640","2","132.595587","-0.741758","0.361093","-0.588348","50.588238","0.000000","2.883911","0.000000","-14.273853","689.411560","-86.763596"
"50.301","1192.482","10564","83.607231","81.415375","2","133.301143","-0.684212","0.369027","-1.052329","49.803921","0.000000","2.883911","0.000000","-1.184527","686.718262","-84.236504"
"50.401","1196.196","10421","83.671738","81.478500","2","134.133659","-0.561284","0.315713","-0.115302","49.803921","0.000000","2.883911","0.000000","0.715539","683.936279","-81.775955"
"50.501","1199.940","10315","83.730728","81.537025","2","135.533057","-0.514512","0.350212","0.462659","49.803921","0.000000","2.883911","0.000000","-7.395977","681.082703","-79.348946"
"50.601","1203.718","10210","83.784767","81.591034","2","136.457597","-0.424554","0.246244","0.333855","49.803921","0.000000","2.883911","0.000000","-8.637442","678.164490","-76.944984"
"50.701","1207.517","10137","83.834915","81.641022","2","137.417830","-0.276466","0.282715","0.243863","49.803921","0.000000","2.883911","0.000000","-3.885452","675.194824","-74.566048"
"50.801","1211.339","10107","83.882423","81.687340","2","138.163293","0.166872","0.236574","-0.849663","49.803921","0.000000","2.883911","0.000000","7.397684","672.189270","-72.192604"
"50.901","1215.184","10154","83.929962","81.730644","2","139.135982","0.240955","0.184122","0.099282","49.803921","0.000000","2.883911","0.000000","10.435410","669.191650","-69.774918"
"51.001","1219.058","10202","83.978462","81.771660","2","140.026369","-0.050764","0.266388","0.450768","49.803921","0.000000","2.883911","0.000000","-10.732277","666.205688","-67.301521"
"51.101","1222.956","10265","84.027527","81.811012","2","140.783189","0.036594","0.210545","-0.540879","49.803921","0.000000","2.883911","0.000000","1.482750","663.203064","-64.811989"
"51.201","1226.875","10333","84.077423","81.849182","2","141.652661","0.016304","0.258384","-0.108247","49.803921","0.000000","2.883911","0.000000","3.407278","660.183411","-62.309254"
"51.301","1230.818","10394","84.127808","81.886444","2","142.434091","0.006378","0.235862","-0.017617","49.803921","0.000000","2.883911","0.000000","-1.395790","657.150269","-59.785542"
"51.401","1234.784","10457","84.178459","81.923012","2","143.261156","0.026681","0.197257","-0.184830","49.803921","0.000000","2.883911","0.000000","0.549806","654.100159","-57.245228"
"51.500","1238.773","10526","84.230705","81.959137","2","144.204071","0.031554","0.259683","-0.082376","50.196083","0.000000","2.883911","0.000000","0.463239","651.033325","-54.689495"
"51.600","1242.788","10586","84.285736","81.995361","2","145.090091","-0.083604","0.240876","0.445571","50.196083","0.000000","2.883911","0.000000","-5.246308","647.946411","-52.117836"
"51.700","1246.825","10667","84.344231","82.032028","2","145.891626","-0.068969","0.260327","0.158459","50.980396","0.000000","2.883911","0.000000","-3.881146","644.829346","-49.547688"
"51.800","1250.885","10743","84.407600","82.070091","2","146.871579","0.149567","0.251171","-0.068693","50.980396","0.000000","2.883911","0.000000","6.378407","641.684753","-46.971638"
"51.900","1254.972","10826","84.471199","82.109406","2","147.708723","0.221355","0.211511","0.416490","50.980396","0.000000","2.883911","0.000000","2.001554","638.533386","-44.364441"
"52.000","1259.085","10898","84.537483","82.150002","2","148.532877","0.272080","0.286948","-0.239029","51.372551","0.000000","2.883911","0.000000","4.560572","635.380737","-41.719200"
"52.100","1263.223","10965","84.604958","82.192078","2","149.449892","0.259187","0.268142","-0.138802","51.372551","0.000000","2.883911","0.000000","6.119434","632.232605","-39.031548"
"52.200","1267.387","11011","84.671013","82.235199","2","150.228781","0.076400","0.264555","0.285076","51.372551","0.000000","2.883911","0.000000","-3.617114","629.087158","-36.302525"
"52.300","1271.574","11057","84.735634","82.278938","2","151.097745","-0.157046","0.219780","0.663284","51.372551","0.000000","2.883911","0.000000","-6.925294","625.925293","-33.557186"
"52.400","1275.781","11134","84.799889","82.323112","2","151.792259","-0.129770","0.261593","0.317675","51.372551","0.000000","2.883911","0.000000","-6.096320","622.724670","-30.824846"
"52.500","1280.011","11239","84.865387","82.367714","2","152.827515","0.251432","0.271088","-0.083439","51.372551","0.000000","2.883911","0.000000","12.185722","619.490234","-28.095335"
"52.600","1284.269","11354","84.932899","82.412697","2","153.901497","0.414049","0.320464","0.233414","51.372551","0.000000","2.883911","0.000000","6.793788","616.255371","-25.324871"
"52.700","1288.555","11411","84.998947","82.458237","2","154.630508","0.378399","0.307843","-0.014157","47.200005","0.000000","2.883911","0.000000","7.657954","613.040588","-22.489330"
"52.800","1292.844","10773","84.777283","82.480843","2","153.981628","0.355601","-0.294552","0.739757","20.000000","0.000000","2.883911","0.000000","8.984863","609.865662","-19.605736"
"52.900","1297.124","9516","84.546181","82.455391","3","153.795314","0.011249","-0.264062","0.961832","34.400002","0.000000","2.883911","0.000000","-2.612997","606.731995","-16.689342"
"53.000","1301.404","9880","84.592873","82.420647","3","154.357787","-0.069663","0.182951","-0.084249","51.372551","0.000000","2.883911","0.000000","-6.833930","603.600830","-13.771228"
"53.100","1305.698","9908","84.642960","82.401382","3","154.954289","0.008286","0.215377","-0.515959","51.372551","0.000000","2.883911","0.000000","6.776147","600.443909","-10.859002"
"53.200","1310.011","9938","84.682724","82.392281","3","155.639328","-0.005889","0.216014","0.258174","51.372551","0.000000","2.883911","0.000000","1.042787","597.272278","-7.936468"
